"date","food","income","housing","childcare","gas","apparel","insurance_home","insurance_car","car_new","car_used","cpi"
"1997-11-01",0.472405273056209,0.460401891252955,0.39277681801884,0.327752186151419,0.37776393646839,1.01951444376152,0.38021790883254,0.457254311659313,0.80895240663341,0.792777633963241,0.506759933058799
"1997-12-01",0.473001368037983,0.460401891252955,0.393708120491914,0.327979554993702,0.366552475864217,1.02181929932391,0.380453046685868,0.457537091072832,0.809514179138016,0.794934852014842,0.507073328193653
"1998-01-01",0.47657793792863,0.485224586288416,0.394639422964988,0.328775345941693,0.352226720647773,1.02258758451137,0.380923322392526,0.458102649899868,0.811199496651836,0.798709983605143,0.507700118463361
"1998-02-01",0.475087700474194,0.485224586288416,0.395570725438061,0.328775345941693,0.336966677047649,1.02181929932391,0.380923322392526,0.458102649899868,0.811199496651836,0.801945810682544,0.507700118463361
"1998-03-01",0.475981842946855,0.485224586288416,0.396502027911135,0.329116399205119,0.32419806913734,1.01951444376152,0.380923322392526,0.458102649899868,0.811199496651836,0.800327897143843,0.507700118463361
"1998-04-01",0.476279890437742,0.485224586288416,0.397433330384209,0.329684821310827,0.327623793210838,1.01644130301168,0.381393598099183,0.458668208726905,0.810637724147229,0.803024419708344,0.508326908733069
"1998-05-01",0.477770127892178,0.485224586288416,0.398364632857283,0.330253243416535,0.340080971659919,1.01951444376152,0.382334149512498,0.459799326380979,0.805019999101164,0.808417464837346,0.509580489272484
"1998-06-01",0.477174032910404,0.485224586288416,0.399761586566893,0.330139558995393,0.340703830582373,1.02412415488629,0.382804425219156,0.460364885208016,0.801087591568918,0.813271205453447,0.510207279542192
"1998-07-01",0.478366222873953,0.485224586288416,0.400925714658235,0.330935349943385,0.336032388663968,1.02566072526122,0.383187229644375,0.459904520322808,0.801649364073525,0.816507032530848,0.511460860081608
"1998-08-01",0.479856460328389,0.485224586288416,0.402322668367846,0.336278517737043,0.327623793210838,1.0379532882606,0.383952838494813,0.4594441554376,0.802211136578131,0.816507032530848,0.512087650351316
"1998-09-01",0.480154507819276,0.485224586288416,0.403719622077456,0.342076423215268,0.321706633447524,1.02258758451137,0.38510125177047,0.458983790552392,0.799402274055099,0.817585641556648,0.51240104548617
"1998-10-01",0.482836935237261,0.485224586288416,0.404883750168799,0.342417476478693,0.324509498598567,1.01951444376152,0.387015273896566,0.458983790552392,0.800525819064312,0.819742859608249,0.513654626025586
"1998-11-01",0.483134982728148,0.485224586288416,0.406280703878409,0.342644845320977,0.320149486141389,1.01951444376152,0.387398078321785,0.459904520322808,0.806143544110377,0.825135904737251,0.514281416295293
"1998-12-01",0.483731077709922,0.485224586288416,0.407212006351483,0.342985898584402,0.307069448769854,1.01413644744929,0.388546491597443,0.459904520322808,0.809514179138016,0.82190007765985,0.515221601699855
"1999-01-01",0.487605695091456,0.508274231678487,0.408143308824557,0.343781689532393,0.302709436312675,1.01029502151199,0.391608926999196,0.460825250093224,0.811199496651836,0.812192596427647,0.516161787104417
"1999-02-01",0.486711552618794,0.508274231678487,0.408841785679362,0.344804849322668,0.297415135471816,1.00491702519975,0.391608926999196,0.460825250093224,0.807828861624197,0.799788592630943,0.516161787104417
"1999-03-01",0.486711552618794,0.508274231678487,0.409773088152436,0.345032218164952,0.308626596075989,1.00184388444991,0.392757340274854,0.459904520322808,0.80558177160577,0.794934852014842,0.516475182239271
"1999-04-01",0.487009600109681,0.508274231678487,0.410704390625509,0.345373271428377,0.366552475864217,1.01183159188691,0.393140144700073,0.4594441554376,0.805019999101164,0.799788592630943,0.519922528722664
"1999-05-01",0.487903742582343,0.508274231678487,0.411402867480315,0.345714324691802,0.366863905325444,1.01183159188691,0.394671362400949,0.458983790552392,0.802772909082738,0.806799551298645,0.520235923857518
"1999-06-01",0.487605695091456,0.508274231678487,0.412334169953388,0.346055377955227,0.357521021488633,1.01183159188691,0.395436971251388,0.458523425667184,0.800525819064312,0.813810509966347,0.520235923857518
"1999-07-01",0.48820179007323,0.508274231678487,0.413265472426462,0.347192222166643,0.370289629398941,1.01029502151199,0.397350993377483,0.457602695896768,0.797716956541279,0.82136077314695,0.522429689801496
"1999-08-01",0.489393980036779,0.508274231678487,0.414196774899536,0.352308021118018,0.390843973839925,1.00568531038722,0.398499406653141,0.457602695896768,0.79434632151364,0.829450340840452,0.523683270340911
"1999-09-01",0.490586170000328,0.508274231678487,0.415360902990878,0.358446979859668,0.398629710370601,1.0079901659496,0.401561842054894,0.45714233101156,0.795469866522853,0.839697126585555,0.525877036284889
"1999-10-01",0.492076407454764,0.508274231678487,0.416292205463952,0.359129086386518,0.396761133603239,1.00952673632452,0.403093059755771,0.457602695896768,0.799402274055099,0.843472258175856,0.52681722168945
"1999-11-01",0.492374454945651,0.508274231678487,0.418620461646636,0.359583824071085,0.393646838990969,1.00645359557468,0.40347586418099,0.457602695896768,0.803896454091951,0.841854344637156,0.527757407094012
"1999-12-01",0.492970549927425,0.508274231678487,0.419784589737978,0.359583824071085,0.404235440672688,1.00875845113706,0.404241473031428,0.458063060781976,0.806705316614984,0.835921994995254,0.529010987633428
"2000-01-01",0.495056882363636,0.526595744680851,0.421647194684125,0.360720668282501,0.405169729056369,1.00414874001229,0.405389886307086,0.458523425667184,0.805019999101164,0.829989645353352,0.530577963307698
"2000-02-01",0.49565297734541,0.526595744680851,0.422578497157199,0.361516459230493,0.426346932419807,1.00184388444991,0.406155495157524,0.458983790552392,0.803334681587344,0.825135904737251,0.532771729251675
"2000-03-01",0.496249072327185,0.526595744680851,0.423742625248541,0.361857512493918,0.479912799750856,1.00107559926245,0.406921104007962,0.4594441554376,0.805019999101164,0.825135904737251,0.535905680600214
"2000-04-01",0.496547119818072,0.526595744680851,0.424441102103347,0.362312250178485,0.46901276860791,0.997234173325138,0.408835126134058,0.4594441554376,0.806143544110377,0.830528949866252,0.53559228546536
"2000-05-01",0.498633452254282,0.526595744680851,0.42537240457642,0.362880672284193,0.466521332918094,0.996465888137677,0.410749148260154,0.459904520322808,0.805019999101164,0.838079213046855,0.536532470869922
"2000-06-01",0.498633452254282,0.526595744680851,0.426536532667762,0.364813307443601,0.503581438804111,0.99339274738783,0.413045974811469,0.460364885208016,0.802772909082738,0.839697126585555,0.539666422218461
"2000-07-01",0.50101783218138,0.526595744680851,0.428166311995642,0.365722782812734,0.496107131734662,0.990319606637984,0.414959996937565,0.460825250093224,0.800525819064312,0.837539908533955,0.541233397892731
"2000-08-01",0.502806117126703,0.526595744680851,0.429796091323521,0.369929106394976,0.470258486452818,0.990319606637984,0.415725605788003,0.46174597986364,0.797155184036673,0.837000604021054,0.541233397892731
"2000-09-01",0.503402212108477,0.526595744680851,0.4314258706514,0.376068065136626,0.492681407661165,0.994929317762754,0.41687401906366,0.462206344748848,0.79434632151364,0.842393649150056,0.544053954106416
"2000-10-01",0.503998307090252,0.526595744680851,0.433288475597547,0.377545962611468,0.485518530052943,0.992624462200369,0.417256823488879,0.463587439404472,0.795469866522853,0.851561825869359,0.544994139510978
"2000-11-01",0.503402212108477,0.526595744680851,0.434918254925426,0.378000700296034,0.484272812208035,0.992624462200369,0.417639627914099,0.46404780428968,0.801649364073525,0.859112089049961,0.54593432491554
